0,0,0,,,,,,,,,
"-74,5","54,5","11,067972",,,,,,,,,
"-76,5","52,5","7,905694",,,,,,,,,
"-74,5","50,5","11,423659",,,,,,,,,
"-74,5","49,5","12,020815",,,,,,,,,
"-71,5","57,5","13,946325",,,,,,,,,
"-72,5","47,5","12,747549",,,,,,,,,
"-74,5","55,5","12,349089",,,,,,,,,
"-77,5","53,5","7,648529",,,,,,,,,
"-73,5","49,5","11,335784",,,,,,,,,
"-74,5","50,5","10,511898",,,,,,,,,
"-73,5","49,5","11,510864",,,,,,,,,
"-74,5","50,5","10,511898",,,,,,,,,
"-74,5","49,5","12,349089",,,,,,,,,
"-73,5","51,5","11,597413",,,,,,,,,
"-73,5","52,5","10,511898",,,,,,,,,
"-73,5","52,5","10,700467",,,,,,,,,
"-73,5","52,5","10,793516",,,,,,,,,
"-73,5","50,5","12,589679",,,,,,,,,
"-73,5","53,5","9,924717",,,,,,,,,
"-72,5","50,5","12,349089",,,,,,,,,
"-56,5","-0,5","3,807887",,,,,,,,,
"-74,5","52,5","11,335784",,,,,,,,,
"-74,5","51,5","12,349089",,,,,,,,,
"-74,5","52,5","11,335784",,,,,,,,,
"-74,5","52,5","10,977249",,,,,,,,,
"-74,5","51,5","12,349089",,,,,,,,,
"-74,5","52,5","11,335784",,,,,,,,,
"-71,5","53,5","9,513149",,,,,,,,,
"-71,5","53,5","9,823442",,,,,,,,,
"-72,5","51,5","9,823442",,,,,,,,,
"-75,5","50,5","11,423659",,,,,,,,,
"-73,5","53,5","9,617692",,,,,,,,,
"-74,5","53,5","9,617692",,,,,,,,,
"-76,5","53,5","9,823442",,,,,,,,,
"-77,5","54,5","8,631338",,,,,,,,,
"-77,5","54,5","8,746428",,,,,,,,,
"-77,5","55,5","8,631338",,,,,,,,,
"-77,5","56,5","7,648529",,,,,,,,,
"-76,5","56,5","8,276473",,,,,,,,,
"-76,5","55,5","9,823442",,,,,,,,,
"-76,5","56,5","8,514693",,,,,,,,,
"-60,5","0,5","3,535534",,,,,,,,,
"-76,5","56,5","8,514693",,,,,,,,,
"-75,5","56,5","8,746428",,,,,,,,,
"-75,5","55,5","10,124228",,,,,,,,,
"-76,5","54,5","10,977249",,,,,,,,,
"-75,5","55,5","9,924717",,,,,,,,,
"-75,5","56,5","8,746428",,,,,,,,,
"-60,5","0,5","3,535534",,,,,,,,,
"-74,5","55,5","10,124228",,,,,,,,,
"-75,5","53,5","11,768602",,,,,,,,,
"-74,5","56,5","9,192389",,,,,,,,,
"-75,5","55,5","9,924717",,,,,,,,,
"-75,5","55,5","10,124228",,,,,,,,,
"-72,5","58,5","11,423659",,,,,,,,,
"-75,5","53,5","12,349089",,,,,,,,,
"-75,5","54,5","11,423659",,,,,,,,,
"-75,5","53,5","12,103719",,,,,,,,,
"-75,5","54,5","11,510864",,,,,,,,,
"-75,5","55,5","11,335784",,,,,,,,,
"-75,5","55,5","10,977249",,,,,,,,,
"-75,5","54,5","11,510864",,,,,,,,,
"-74,5","56,5","10,124228",,,,,,,,,
"-75,5","53,5","12,349089",,,,,,,,,
"-75,5","53,5","12,747549",,,,,,,,,
"-75,5","55,5","11,335784",,,,,,,,,
"-72,5","58,5","11,510864",,,,,,,,,
"-75,5","54,5","11,423659",,,,,,,,,
"-72,5","58,5","12,020815",,,,,,,,,
"-75,5","54,5","12,020815",,,,,,,,,
"-72,5","56,5","8,514693",,,,,,,,,
"-75,5","54,5","12,349089",,,,,,,,,
"-74,5","59,5","10,124228",,,,,,,,,
"-73,5","57,5","9,617692",,,,,,,,,
"-73,5","57,5","9,823442",,,,,,,,,
"-73,5","57,5","10,124228",,,,,,,,,
"-73,5","57,5","9,823442",,,,,,,,,
"-73,5","57,5","9,617692",,,,,,,,,
"-73,5","57,5","9,823442",,,,,,,,,
"-74,5","58,5","10,124228",,,,,,,,,
"-75,5","55,5","11,335784",,,,,,,,,
"-75,5","58,5","8,631338",,,,,,,,,
"-73,5","58,5","11,423659",,,,,,,,,
"-74,5","59,5","11,335784",,,,,,,,,
"-72,5","56,5","8,276473",,,,,,,,,
"-75,5","58,5","8,631338",,,,,,,,,
"-75,5","57,5","9,924717",,,,,,,,,
"-74,5","59,5","9,924717",,,,,,,,,
"-75,5","56,5","10,793516",,,,,,,,,
"-74,5","59,5","9,192389",,,,,,,,,
"-75,5","57,5","10,511898",,,,,,,,,
"-72,5","61,5","12,349089",,,,,,,,,
"-74,5","57,5","9,823442",,,,,,,,,
"-72,5","61,5","12,349089",,,,,,,,,
"-74,5","57,5","9,823442",,,,,,,,,
"-75,5","57,5","10,511898",,,,,,,,,
"-73,5","60,5","11,510864",,,,,,,,,
"-72,5","62,5","13,209845",,,,,,,,,
"-74,5","59,5","9,617692",,,,,,,,,
"-74,5","59,5","9,192389",,,,,,,,,
"-74,5","59,5","9,617692",,,,,,,,,
"-74,5","59,5","9,192389",,,,,,,,,
"-75,5","57,5","10,511898",,,,,,,,,
"-72,5","61,5","12,349089",,,,,,,,,
"-72,5","61,5","11,768602",,,,,,,,,
"-72,5","61,5","12,349089",,,,,,,,,
"-72,5","62,5","12,980755",,,,,,,,,
"-72,5","61,5","11,597413",,,,,,,,,
"-73,5","60,5","10,606602",,,,,,,,,
"-75,5","56,5","11,335784",,,,,,,,,
"-72,5","61,5","11,768602",,,,,,,,,
"-75,5","59,5","9,192389",,,,,,,,,
"-72,5","60,5","11,335784",,,,,,,,,
"-72,5","61,5","11,768602",,,,,,,,,
"-75,5","59,5","9,192389",,,,,,,,,
"-75,5","55,5","12,103719",,,,,,,,,
"-75,5","59,5","9,192389",,,,,,,,,
"-75,5","55,5","11,768602",,,,,,,,,
"-72,5","61,5","11,768602",,,,,,,,,
"-75,5","55,5","12,103719",,,,,,,,,
"-75,5","59,5","9,192389",,,,,,,,,
"-74,5","57,5","9,924717",,,,,,,,,
"-75,5","57,5","10,124228",,,,,,,,,
"-75,5","58,5","8,514693",,,,,,,,,
"-75,5","58,5","8,631338",,,,,,,,,
"-72,5","57,5","8,746428",,,,,,,,,
"-73,5","56,5","7,648529",,,,,,,,,
"-74,5","53,5","9,823442",,,,,,,,,
"-72,5","57,5","7,106335",,,,,,,,,
"-71,5","57,5","6,519202",,,,,,,,,
"-72,5","57,5","7,905694",,,,,,,,,
"-72,5","57,5","8,276473",,,,,,,,,
"-71,5","58,5","6,670832",,,,,,,,,
"-81,5","60,5","8,746428",,,,,,,,,
"-78,5","63,5","11,510864",,,,,,,,,
"-73,5","50,5","11,335784",,,,,,,,,
"-74,5","50,5","12,103719",,,,,,,,,
"-73,5","50,5","12,020815",,,,,,,,,
"-74,5","47,5","13,6565",,,,,,,,,
"-75,5","51,5","11,067972",,,,,,,,,
"-76,5","51,5","12,349089",,,,,,,,,
"-74,5","49,5","12,349089",,,,,,,,,
"-74,5","51,5","12,103719",,,,,,,,,
"-74,5","50,5","12,747549",,,,,,,,,
"-77,5","54,5","7,905694",,,,,,,,,
"-74,5","52,5","10,511898",,,,,,,,,
"-74,5","52,5","11,067972",,,,,,,,,
"-74,5","51,5","11,423659",,,,,,,,,
"-74,5","52,5","11,510864",,,,,,,,,
"-74,5","52,5","11,335784",,,,,,,,,
"-76,5","54,5","9,823442",,,,,,,,,
"-77,5","55,5","8,746428",,,,,,,,,
"-76,5","53,5","11,067972",,,,,,,,,
"-79,5","55,5","7,648529",,,,,,,,,
"-74,5","52,5","11,335784",,,,,,,,,
"-74,5","53,5","9,823442",,,,,,,,,
"-74,5","52,5","11,335784",,,,,,,,,
"-76,5","49,5","14,57738",,,,,,,,,
"-76,5","49,5","14,230249",,,,,,,,,
"-76,5","53,5","11,768602",,,,,,,,,
"-76,5","54,5","11,335784",,,,,,,,,
"-76,5","54,5","11,067972",,,,,,,,,
"-76,5","54,5","10,977249",,,,,,,,,
"-76,5","53,5","12,349089",,,,,,,,,
"-75,5","54,5","12,020815",,,,,,,,,
"-76,5","55,5","11,423659",,,,,,,,,
"-76,5","55,5","12,103719",,,,,,,,,
"-76,5","55,5","12,509996",,,,,,,,,
"-76,5","54,5","12,980755",,,,,,,,,
"-78,5","57,5","12,349089",,,,,,,,,
"-77,5","56,5","13,435029",,,,,,,,,
"-78,5","57,5","12,747549",,,,,,,,,
"-78,5","57,5","13,6565",,,,,,,,,
"-78,5","58,5","12,589679",,,,,,,,,
"-78,5","58,5","12,747549",,,,,,,,,
"-78,5","60,5","10,124228",,,,,,,,,
"-73,5","61,5","10,124228",,,,,,,,,
"-78,5","60,5","12,509996",,,,,,,,,
"-78,5","59,5","13,6565",,,,,,,,,
"-78,5","64,5","9,924717",,,,,,,,,
"-78,5","62,5","12,349089",,,,,,,,,
"-78,5","64,5","10,124228",,,,,,,,,
"-78,5","64,5","10,977249",,,,,,,,,
"-78,5","64,5","11,335784",,,,,,,,,
"-75,5","68,5","12,747549",,,,,,,,,
"-75,5","68,5","12,589679",,,,,,,,,
"-75,5","67,5","11,335784",,,,,,,,,
"-76,5","67,5","10,977249",,,,,,,,,
"-79,5","68,5","9,924717",,,,,,,,,
"-79,5","68,5","9,192389",,,,,,,,,
"-78,5","66,5","10,606602",,,,,,,,,
"-79,5","68,5","9,192389",,,,,,,,,
"-78,5","64,5","12,509996",,,,,,,,,
"-78,5","66,5","11,335784",,,,,,,,,
"-79,5","68,5","9,924717",,,,,,,,,
"-78,5","66,5","11,335784",,,,,,,,,
"-78,5","67,5","11,335784",,,,,,,,,
"-79,5","67,5","11,335784",,,,,,,,,
"-79,5","69,5","10,124228",,,,,,,,,
"-79,5","69,5","9,823442",,,,,,,,,
"-79,5","68,5","11,067972",,,,,,,,,
"-76,5","69,5","9,617692",,,,,,,,,
"-78,5","69,5","10,511898",,,,,,,,,
"-76,5","69,5","9,617692",,,,,,,,,
"-81,5","71,5","8,746428",,,,,,,,,
"-81,5","71,5","8,631338",,,,,,,,,
"-79,5","70,5","11,067972",,,,,,,,,
"-79,5","70,5","10,511898",,,,,,,,,
"-79,5","69,5","11,335784",,,,,,,,,
"-81,5","71,5","8,631338",,,,,,,,,
"-80,5","72,5","9,192389",,,,,,,,,
"-81,5","72,5","8,514693",,,,,,,,,
"-77,5","77,5","14,300349",,,,,,,,,
"-79,5","71,5","11,067972",,,,,,,,,
"-79,5","71,5","11,335784",,,,,,,,,
"-79,5","72,5","10,511898",,,,,,,,,
"-80,5","71,5","11,423659",,,,,,,,,
"-79,5","72,5","10,511898",,,,,,,,,
"-81,5","73,5","8,746428",,,,,,,,,
"-79,5","73,5","9,823442",,,,,,,,,
"-79,5","72,5","10,511898",,,,,,,,,
"-79,5","71,5","11,510864",,,,,,,,,
"-80,5","72,5","10,793516",,,,,,,,,
"-78,5","70,5","10,977249",,,,,,,,,
"-80,5","72,5","10,793516",,,,,,,,,
"-79,5","72,5","10,511898",,,,,,,,,
"-80,5","72,5","10,793516",,,,,,,,,
"-79,5","72,5","10,511898",,,,,,,,,
"-79,5","72,5","10,124228",,,,,,,,,
"-79,5","72,5","10,511898",,,,,,,,,
"-80,5","72,5","10,700467",,,,,,,,,
"-80,5","72,5","10,793516",,,,,,,,,
"-80,5","72,5","11,067972",,,,,,,,,
"-80,5","72,5","10,793516",,,,,,,,,
"-76,5","73,5","9,617692",,,,,,,,,
"-80,5","74,5","9,924717",,,,,,,,,
"-79,5","70,5","12,509996",,,,,,,,,
"-80,5","71,5","11,510864",,,,,,,,,
"-80,5","71,5","12,020815",,,,,,,,,
"-82,5","74,5","8,746428",,,,,,,,,
"-80,5","71,5","12,349089",,,,,,,,,
"-80,5","71,5","12,509996",,,,,,,,,
"-81,5","73,5","9,823442",,,,,,,,,
"-82,5","74,5","8,631338",,,,,,,,,
"-79,5","76,5","12,747549",,,,,,,,,
"-82,5","76,5","9,513149",,,,,,,,,
"-81,5","77,5","10,124228",,,,,,,,,
"-83,5","77,5","9,617692",,,,,,,,,
"-83,5","77,5","9,513149",,,,,,,,,
"-83,5","77,5","8,746428",,,,,,,,,
"-84,5","77,5","9,300538",,,,,,,,,
"-80,5","77,5","9,924717",,,,,,,,,
"-80,5","75,5","12,747549",,,,,,,,,
"-81,5","79,5","8,631338",,,,,,,,,
"-84,5","79,5","7,905694",,,,,,,,,
"-83,5","77,5","10,511898",,,,,,,,,
"-82,5","75,5","10,977249",,,,,,,,,
"-82,5","75,5","11,335784",,,,,,,,,
"-81,5","79,5","8,631338",,,,,,,,,
"-76,5","79,5","8,746428",,,,,,,,,
"-77,5","79,5","8,746428",,,,,,,,,
"-79,5","76,5","10,124228",,,,,,,,,
"-81,5","79,5","7,648529",,,,,,,,,
"-78,5","75,5","9,513149",,,,,,,,,
"-82,5","79,5","7,648529",,,,,,,,,
"-81,5","79,5","7,778174",,,,,,,,,
"-82,5","79,5","7,648529",,,,,,,,,
"-81,5","78,5","8,746428",,,,,,,,,
"-78,5","77,5","10,124228",,,,,,,,,
"-76,5","78,5","9,924717",,,,,,,,,
"-78,5","81,5","7,648529",,,,,,,,,
"-78,5","80,5","8,631338",,,,,,,,,
"-78,5","81,5","7,648529",,,,,,,,,
"-78,5","80,5","7,648529",,,,,,,,,
"-78,5","81,5","6,519202",,,,,,,,,
"-77,5","81,5","7,905694",,,,,,,,,
"-77,5","81,5","7,648529",,,,,,,,,
"-76,5","79,5","10,511898",,,,,,,,,
"-77,5","79,5","11,335784",,,,,,,,,
"-78,5","78,5","11,067972",,,,,,,,,
"-79,5","78,5","10,511898",,,,,,,,,
"-80,5","78,5","9,823442",,,,,,,,,
"-81,5","79,5","8,514693",,,,,,,,,
"-79,5","76,5","11,423659",,,,,,,,,
"-82,5","79,5","7,648529",,,,,,,,,
"-76,5","78,5","10,511898",,,,,,,,,
"-82,5","79,5","7,648529",,,,,,,,,
"-80,5","75,5","12,980755",,,,,,,,,
"-95,5","83,5","12,103719",,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
0,0,0,,,,,,,,,
