0.000000,0.000000, 0.000000 
-7.500000,48.500000, 21.505814 
-10.500000,54.500000, 26.315395 
-5.500000,49.500000, 19.962465 
-3.500000,49.500000, 21.783020 
-4.500000,49.500000, 22.327114 
-4.500000,45.500000, 25.544079 
-10.500000,54.500000, 27.504545 
-3.500000,47.500000, 22.770596 
-1.500000,49.500000, 18.398369 
-2.500000,52.500000, 21.828880 
-7.500000,54.500000, 26.617662 
-7.500000,54.500000, 26.504717 
-7.500000,54.500000, 26.315395 
-7.500000,54.500000, 27.101660 
-7.500000,54.500000, 27.064737 
-3.500000,46.500000, 23.032585 
-7.500000,54.500000, 26.315395 
-7.500000,54.500000, 26.504717 
-4.500000,53.500000, 23.420076 
-8.500000,52.500000, 16.568041 
-2.500000,47.500000, 22.770596 
-7.500000,57.500000, 26.730133 
-2.500000,47.500000, 16.985289 
-1.500000,52.500000, 19.039433 
-0.500000,45.500000, 25.739075 
-7.500000,54.500000, 26.504717 
-6.500000,53.500000, 24.667793 
-0.500000,50.500000, 21.272047 
-7.500000,54.500000, 26.655207 
-3.500000,49.500000, 20.988092 
6.500000,-23.500000, 6.670832 
-3.500000,51.500000, 21.272047 
-4.500000,51.500000, 20.892582 
-3.500000,50.500000, 20.112185 
1.500000,47.500000, 24.135036 
-1.500000,49.500000, 20.988092 
-0.500000,50.500000, 19.962465 
3.500000,43.500000, 28.151377 
0.500000,50.500000, 20.112185 
-0.500000,49.500000, 22.327114 
0.500000,49.500000, 21.505814 
-4.500000,47.500000, 18.560711 
0.500000,49.500000, 18.721645 
-2.500000,47.500000, 21.319006 
-2.500000,47.500000, 20.359274 
0.500000,49.500000, 18.721645 
-2.500000,46.500000, 22.549944 
-1.500000,46.500000, 20.651876 
-6.500000,46.500000, 15.890248 
-6.500000,46.500000, 15.953056 
-1.500000,45.500000, 20.651876 
-6.500000,46.500000, 15.890248 
0.500000,46.500000, 22.505554 
3.500000,45.500000, 24.829418 
2.500000,47.500000, 21.505814 
-3.500000,54.500000, 25.739075 
-3.500000,54.500000, 25.544079 
2.500000,47.500000, 21.224985 
-3.500000,50.500000, 23.420076 
-2.500000,51.500000, 22.770596 
-2.500000,46.500000, 19.912308 
-8.500000,46.500000, 14.230249 
1.500000,49.500000, 18.828171 
-1.500000,52.500000, 22.638462 
0.500000,46.500000, 22.505554 
-0.500000,48.500000, 20.796635 
0.500000,46.500000, 23.334524 
-3.500000,52.500000, 23.505318 
0.500000,46.500000, 16.807735 
-2.500000,47.500000, 20.651876 
-4.500000,51.500000, 24.135036 
0.500000,49.500000, 18.668154 
-1.500000,48.500000, 19.659603 
-7.500000,51.500000, 26.239283 
0.500000,47.500000, 21.552261 
-7.500000,52.500000, 26.277367 
-8.500000,55.500000, 28.151377 
0.500000,47.500000, 16.807735 
0.500000,49.500000, 19.659603 
-0.500000,48.500000, 18.506756 
-7.500000,49.500000, 18.179659 
1.500000,49.500000, 19.811613 
0.500000,47.500000, 20.988092 
-2.500000,51.500000, 22.726637 
-0.500000,47.500000, 22.638462 
-0.500000,48.500000, 19.962465 
1.500000,48.500000, 20.408331 
2.500000,48.500000, 19.659603 
-0.500000,50.500000, 21.505814 
7.500000,-22.500000, 8.631338 
-0.500000,49.500000, 19.506409 
-6.500000,44.500000, 23.162470 
-8.500000,50.500000, 18.069311 
-3.500000,53.500000, 23.162470 
2.500000,46.500000, 23.759209 
-1.500000,47.500000, 23.632605 
-1.500000,50.500000, 19.811613 
-3.500000,48.500000, 22.638462 
-4.500000,47.500000, 23.632605 
-4.500000,56.500000, 25.622255 
-7.500000,54.500000, 24.627220 
-1.500000,53.500000, 17.507141 
-5.500000,49.500000, 20.554804 
0.500000,44.500000, 13.509256 
-3.500000,48.500000, 22.638462 
-0.500000,50.500000, 21.272047 
0.500000,49.500000, 26.617662 
-0.500000,50.500000, 20.554804 
-1.500000,51.500000, 20.506096 
-1.500000,47.500000, 23.717083 
-1.500000,51.500000, 20.554804 
0.500000,49.500000, 21.319006 
-1.500000,51.500000, 20.506096 
-1.500000,51.500000, 20.892582 
0.500000,49.500000, 21.272047 
-1.500000,47.500000, 23.547823 
-1.500000,47.500000, 23.505318 
0.500000,49.500000, 21.224985 
0.500000,49.500000, 21.272047 
0.500000,49.500000, 22.147234 
-0.500000,50.500000, 21.272047 
-4.500000,52.500000, 21.783020 
0.500000,51.500000, 20.359274 
-2.500000,47.500000, 16.867128 
-4.500000,52.500000, 21.691011 
0.500000,49.500000, 22.147234 
0.500000,49.500000, 22.192341 
1.500000,43.500000, 26.542419 
-2.500000,48.500000, 22.726637 
-4.500000,49.500000, 21.965883 
-4.500000,47.500000, 23.759209 
-2.500000,51.500000, 20.506096 
-2.500000,51.500000, 20.408331 
-2.500000,51.500000, 20.506096 
-2.500000,51.500000, 19.608671 
-2.500000,51.500000, 20.112185 
-5.500000,52.500000, 21.828880 
-6.500000,47.500000, 22.638462 
-6.500000,54.500000, 23.505318 
-6.500000,47.500000, 22.638462 
-4.500000,49.500000, 18.398369 
-6.500000,46.500000, 24.545876 
-12.500000,50.500000, 17.902514 
-3.500000,49.500000, 18.506756 
-4.500000,50.500000, 19.962465 
-3.500000,46.500000, 15.443445 
-9.500000,54.500000, 24.545876 
-6.500000,50.500000, 20.700241 
-4.500000,49.500000, 21.783020 
-4.500000,51.500000, 19.811613 
-7.500000,50.500000, 21.783020 
-3.500000,49.500000, 18.668154 
-7.500000,52.500000, 21.505814 
-4.500000,50.500000, 20.506096 
-6.500000,50.500000, 20.700241 
-4.500000,48.500000, 17.677670 
-2.500000,48.500000, 17.507141 
-3.500000,49.500000, 18.506756 
-2.500000,51.500000, 18.560711 
-3.500000,51.500000, 19.912308 
-1.500000,49.500000, 25.622255 
-5.500000,50.500000, 20.359274 
-3.500000,50.500000, 19.300259 
-3.500000,51.500000, 20.506096 
-3.500000,52.500000, 17.677670 
-3.500000,48.500000, 17.507141 
-5.500000,50.500000, 19.912308 
-3.500000,49.500000, 18.828171 
-5.500000,48.500000, 20.988092 
-4.500000,49.500000, 20.796635 
-6.500000,48.500000, 17.677670 
-5.500000,45.500000, 24.423349 
-7.500000,44.500000, 25.109758 
-10.500000,47.500000, 21.505814 
-9.500000,50.500000, 21.783020 
-9.500000,49.500000, 21.691011 
-9.500000,50.500000, 20.359274 
-6.500000,48.500000, 23.119257 
-7.500000,49.500000, 22.726637 
-6.500000,43.500000, 26.767517 
-4.500000,46.500000, 15.508062 
-4.500000,49.500000, 18.398369 
-8.500000,52.500000, 24.423349 
-7.500000,48.500000, 21.691011 
-2.500000,50.500000, 20.796635 
-1.500000,49.500000, 21.691011 
-7.500000,48.500000, 18.398369 
-4.500000,50.500000, 21.691011 
-4.500000,51.500000, 20.940392 
-8.500000,50.500000, 19.300259 
-3.500000,52.500000, 19.039433 
-7.500000,52.500000, 21.505814 
-11.500000,54.500000, 26.580069 
-4.500000,46.500000, 24.545876 
-5.500000,51.500000, 20.554804 
-8.500000,50.500000, 20.506096 
-9.500000,50.500000, 19.144190 
-8.500000,52.500000, 21.783020 
-7.500000,51.500000, 21.505814 
-5.500000,49.500000, 18.398369 
-7.500000,55.500000, 24.545876 
-8.500000,55.500000, 24.545876 
-6.500000,48.500000, 22.147234 
-9.500000,52.500000, 20.554804 
-9.500000,50.500000, 20.112185 
-7.500000,51.500000, 20.892582 
-7.500000,48.500000, 17.677670 
-12.500000,51.500000, 20.651876 
-7.500000,49.500000, 18.721645 
-11.500000,51.500000, 20.408331 
-13.500000,50.500000, 20.506096 
-12.500000,52.500000, 21.505814 
-10.500000,50.500000, 19.659603 
-12.500000,52.500000, 21.272047 
-10.500000,50.500000, 20.796635 
-11.500000,51.500000, 20.012497 
-12.500000,52.500000, 21.319006 
-13.500000,54.500000, 22.770596 
-10.500000,54.500000, 23.505318 
-10.500000,50.500000, 19.659603 
-12.500000,52.500000, 21.505814 
-10.500000,50.500000, 18.721645 
-11.500000,51.500000, 19.811613 
-12.500000,52.500000, 21.272047 
-10.500000,50.500000, 19.506409 
-11.500000,51.500000, 19.659603 
-11.500000,53.500000, 22.505554 
-10.500000,50.500000, 18.668154 
-11.500000,46.500000, 15.182226 
-14.500000,49.500000, 20.988092 
-13.500000,51.500000, 20.554804 
-11.500000,46.500000, 15.182226 
-11.500000,50.500000, 19.506409 
-12.500000,49.500000, 21.505814 
-11.500000,53.500000, 22.192341 
-11.500000,51.500000, 20.408331 
-12.500000,52.500000, 21.505814 
-12.500000,52.500000, 21.691011 
-10.500000,47.500000, 17.392527 
-15.500000,51.500000, 20.700241 
-10.500000,49.500000, 19.144190 
-11.500000,46.500000, 21.965883 
-14.500000,52.500000, 20.796635 
-12.500000,52.500000, 21.552261 
-12.500000,52.500000, 21.691011 
-12.500000,51.500000, 20.651876 
-10.500000,49.500000, 18.506756 
-11.500000,49.500000, 18.721645 
-11.500000,49.500000, 19.912308 
-14.500000,50.500000, 19.811613 
-14.500000,47.500000, 22.770596 
-18.500000,53.500000, 15.443445 
-13.500000,51.500000, 20.554804 
-16.500000,51.500000, 18.560711 
-14.500000,48.500000, 21.505814 
-16.500000,51.500000, 18.668154 
-14.500000,51.500000, 20.554804 
-16.500000,51.500000, 18.560711 
-16.500000,50.500000, 18.721645 
-14.500000,49.500000, 20.988092 
-16.500000,51.500000, 18.560711 
-13.500000,51.500000, 19.811613 
-14.500000,51.500000, 20.260799 
-14.500000,50.500000, 19.912308 
-12.500000,48.500000, 16.807735 
-14.500000,48.500000, 18.398369 
-11.500000,49.500000, 21.965883 
-13.500000,49.500000, 22.192341 
-10.500000,50.500000, 20.359274 
-14.500000,50.500000, 20.796635 
-10.500000,48.500000, 16.807735 
-11.500000,49.500000, 21.965883 
-11.500000,50.500000, 21.505814 
-11.500000,51.500000, 19.912308 
-11.500000,48.500000, 22.638462 
-11.500000,51.500000, 20.651876 
-11.500000,51.500000, 20.796635 
-11.500000,51.500000, 19.962465 
-10.500000,47.500000, 15.890248 
-10.500000,54.500000, 22.549944 
-14.500000,53.500000, 19.557608 
-10.500000,47.500000, 24.135036 
-10.500000,53.500000, 21.505814 
-10.500000,53.500000, 21.272047 
-9.500000,51.500000, 20.988092 
-10.500000,53.500000, 21.272047 
-8.500000,50.500000, 21.965883 
-11.500000,50.500000, 19.506409 
-7.500000,51.500000, 19.506409 
-8.500000,50.500000, 18.398369 
-8.500000,50.500000, 20.988092 
-10.500000,53.500000, 22.192341 
-7.500000,46.500000, 14.849242 
-7.500000,48.500000, 23.119257 
-7.500000,51.500000, 20.260799 
-7.500000,52.500000, 20.988092 
-10.500000,57.500000, 25.932606 
-9.500000,54.500000, 16.507574 
-5.500000,50.500000, 21.224985 
-5.500000,52.500000, 19.039433 
-5.500000,52.500000, 19.811613 
-7.500000,52.500000, 20.112185 
-6.500000,49.500000, 22.770596 
-9.500000,56.500000, 23.759209 
-5.500000,50.500000, 17.677670 
-3.500000,50.500000, 15.890248 
-4.500000,49.500000, 22.726637 
-11.500000,56.500000, 14.577380 
-5.500000,50.500000, 20.892582 
-6.500000,54.500000, 21.783020 
-3.500000,51.500000, 22.638462 
-5.500000,50.500000, 21.783020 
-2.500000,47.500000, 27.721832 
-5.500000,55.500000, 19.557608 
-2.500000,47.500000, 11.768602 
-3.500000,51.500000, 15.890248 
-3.500000,49.500000, 14.089003 
-4.500000,54.500000, 20.940392 
-2.500000,51.500000, 15.508062 
-2.500000,49.500000, 13.729530 
-4.500000,51.500000, 16.324827 
-5.500000,52.500000, 23.162470 
-5.500000,50.500000, 15.182226 
-7.500000,57.500000, 21.783020 
-7.500000,56.500000, 19.608671 
-7.500000,57.500000, 21.783020 
-8.500000,57.500000, 18.124569 
-8.500000,57.500000, 18.506756 
-4.500000,51.500000, 15.700318 
-4.500000,51.500000, 15.953056 
-5.500000,51.500000, 23.377340 
-3.500000,50.500000, 15.116217 
-3.500000,55.500000, 20.260799 
-3.500000,55.500000, 19.659603 
-1.500000,54.500000, 17.392527 
-6.500000,57.500000, 21.920311 
-6.500000,61.500000, 24.869659 
-6.500000,58.500000, 22.945587 
-2.500000,53.500000, 22.192341 
-2.500000,57.500000, 19.039433 
-3.500000,57.500000, 20.112185 
-2.500000,57.500000, 21.505814 
-4.500000,60.500000, 24.135036 
-4.500000,56.500000, 19.557608 
-3.500000,60.500000, 24.300205 
-2.500000,59.500000, 21.965883 
-2.500000,48.500000, 26.542419 
-2.500000,58.500000, 22.461077 
-3.500000,58.500000, 22.638462 
-2.500000,57.500000, 21.505814 
-2.500000,56.500000, 19.962465 
-2.500000,56.500000, 20.012497 
-6.500000,60.500000, 24.748737 
-5.500000,55.500000, 19.659603 
-7.500000,57.500000, 17.564169 
-3.500000,52.500000, 16.507574 
-6.500000,56.500000, 20.796635 
-6.500000,56.500000, 18.668154 
-6.500000,56.500000, 20.796635 
-8.500000,56.500000, 18.179659 
-8.500000,56.500000, 19.039433 
-7.500000,58.500000, 22.638462 
-3.500000,57.500000, 19.039433 
-5.500000,56.500000, 20.112185 
-9.500000,61.500000, 26.315395 
-8.500000,55.500000, 19.659603 
-6.500000,53.500000, 17.734148 
-8.500000,55.500000, 18.398369 
-5.500000,56.500000, 20.112185 
-10.500000,60.500000, 25.544079 
-6.500000,58.500000, 21.644861 
-10.500000,61.500000, 25.739075 
-4.500000,51.500000, 23.926971 
-11.500000,56.500000, 18.069311 
-6.500000,48.500000, 12.747549 
-6.500000,55.500000, 19.300259 
-5.500000,56.500000, 20.012497 
-7.500000,55.500000, 19.811613 
-6.500000,54.500000, 22.505554 
-6.500000,48.500000, 12.747549 
-11.500000,63.500000, 27.973202 
-6.500000,51.500000, 15.443445 
-12.500000,63.500000, 28.257742 
-11.500000,61.500000, 25.932606 
-10.500000,61.500000, 25.932606 
-3.500000,57.500000, 19.455076 
-6.500000,55.500000, 20.506096 
-8.500000,57.500000, 18.506756 
-3.500000,52.500000, 25.109758 
-8.500000,56.500000, 20.892582 
-9.500000,60.500000, 24.545876 
-12.500000,57.500000, 15.890248 
-8.500000,57.500000, 21.644861 
-10.500000,61.500000, 26.617662 
-10.500000,56.500000, 18.668154 
-10.500000,56.500000, 19.506409 
-11.500000,59.500000, 16.507574 
-8.500000,57.500000, 19.608671 
-8.500000,57.500000, 19.039433 
-8.500000,56.500000, 19.455076 
-6.500000,54.500000, 20.940392 
-6.500000,54.500000, 19.039433 
-9.500000,60.500000, 25.109758 
-8.500000,57.500000, 22.102036 
-10.500000,60.500000, 25.347584 
-10.500000,56.500000, 19.455076 
-6.500000,52.500000, 16.446884 
-12.500000,58.500000, 16.688320 
-9.500000,55.500000, 20.012497 
-8.500000,53.500000, 21.965883 
-9.500000,55.500000, 19.659603 
-9.500000,54.500000, 21.272047 
-8.500000,51.500000, 15.953056 
-6.500000,52.500000, 22.638462 
-11.500000,57.500000, 17.564169 
-11.500000,59.500000, 25.109758 
-12.500000,63.500000, 27.973202 
-8.500000,60.500000, 21.783020 
-11.500000,60.500000, 23.334524 
-10.500000,59.500000, 22.549944 
-7.500000,51.500000, 25.894014 
-7.500000,58.500000, 21.552261 
-9.500000,60.500000, 22.770596 
-6.500000,55.500000, 23.505318 
-10.500000,62.500000, 24.505102 
-3.500000,61.500000, 18.721645 
-6.500000,54.500000, 23.505318 
-8.500000,60.500000, 21.505814 
-7.500000,47.500000, 29.774149 
-10.500000,55.500000, 20.112185 
-11.500000,61.500000, 24.423349 
-13.500000,56.500000, 20.554804 
-13.500000,60.500000, 23.505318 
-14.500000,61.500000, 24.545876 
-13.500000,59.500000, 22.726637 
-13.500000,57.500000, 20.112185 
-11.500000,58.500000, 21.644861 
-16.500000,63.500000, 26.879360 
-10.500000,60.500000, 22.192341 
-7.500000,58.500000, 19.300259 
-7.500000,57.500000, 19.039433 
-6.500000,56.500000, 18.506756 
-12.500000,57.500000, 18.069311 
-14.500000,61.500000, 26.504717 
-13.500000,60.500000, 14.916434 
-7.500000,57.500000, 19.039433 
-12.500000,55.500000, 20.012497 
-12.500000,57.500000, 21.224985 
-13.500000,57.500000, 20.112185 
-14.500000,61.500000, 24.382370 
-10.500000,57.500000, 19.091883 
-11.500000,58.500000, 21.691011 
-14.500000,61.500000, 24.505102 
-14.500000,58.500000, 17.102631 
-10.500000,57.500000, 19.091883 
-15.500000,61.500000, 25.622255 
-9.500000,52.500000, 22.327114 
-11.500000,52.500000, 23.162470 
-2.500000,-33.500000, 7.516648 
-13.500000,60.500000, 24.909838 
-7.500000,57.500000, 19.039433 
-10.500000,55.500000, 19.659603 
-8.500000,54.500000, 21.691011 
-9.500000,60.500000, 23.162470 
-11.500000,57.500000, 17.677670 
-9.500000,56.500000, 19.608671 
-12.500000,58.500000, 16.688320 
-12.500000,63.500000, 24.909838 
-9.500000,55.500000, 19.811613 
-9.500000,55.500000, 20.012497 
-11.500000,57.500000, 17.564169 
-10.500000,58.500000, 22.327114 
-7.500000,58.500000, 20.359274 
-11.500000,61.500000, 24.748737 
-7.500000,54.500000, 21.965883 
-7.500000,52.500000, 23.334524 
-6.500000,47.500000, 27.540878 
-8.500000,57.500000, 21.272047 
-11.500000,58.500000, 17.392527 
-12.500000,62.500000, 26.504717 
-11.500000,61.500000, 24.789110 
-10.500000,59.500000, 16.140013 
-11.500000,58.500000, 16.568041 
-7.500000,58.500000, 20.359274 
-7.500000,57.500000, 19.039433 
-12.500000,60.500000, 24.545876 
-8.500000,56.500000, 18.343937 
-11.500000,58.500000, 20.506096 
-12.500000,57.500000, 20.408331 
-11.500000,58.500000, 21.644861 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
0.000000,0.000000, 0.000000 
