"101,5","-63,5","25,622255",,,,,,
"103,5","-83,5","24,38237",,,,,,
"127,5","-60,5","8,514693",,,,,,
"96,5","-85,5","26,617662",,,,,,
"119,5","-60,5","7,516648",,,,,,
"89,5","-91,5","31,662281",,,,,,
"96,5","-56,5","23,334524",,,,,,
"92,5","-71,5","27,10166",,,,,,
"91,5","-89,5","23,420076",,,,,,
"63,5","-77,5","27,21213",,,,,,
"68,5","-77,5","25,739075",,,,,,
"60,5","-85,5","26,87936",,,,,,
"62,5","-77,5","21,272047",,,,,,
"57,5","-64,5","21,965883",,,,,,
"55,5","-92,5","30,700163",,,,,,
"61,5","-56,5","27,613403",,,,,,
"65,5","-37,5","24,135036",,,,,,
"66,5","-33,5","24,135036",,,,,,
"74,5","-17,5","23,37734",,,,,,
"74,5","-11,5","22,945587",,,,,,
"75,5","-8,5","21,552261",,,,,,
"71,5","-1,5","24,423349",,,,,,
"72,5","-9,5","20,651876",,,,,,
"80,5","-23,5","24,62722",,,,,,
"38,5","-18,5","14,159802",,,,,,
"59,5","-25,5","16,507574",,,,,,
"67,5","16,5","23,37734",,,,,,
"69,5","24,5","22,549944",,,,,,
"69,5","28,5","23,16247",,,,,,
"77,5","51,5","13,72953",,,,,,
"101,5","27,5","15,890248",,,,,,
"116,5","25,5","16,807735",,,,,,
"106,5","37,5","29,740545",,,,,,
"104,5","18,5","20,260799",,,,,,
"92,5","17,5","20,554804",,,,,,
"84,5","-111,5","7,106335",,,,,,
"75,5","14,5","15,953056",,,,,,
"32,5","-85,5","6,363961",,,,,,
"70,5","16,5","21,224985",,,,,,
"67,5","14,5","19,455076",,,,,,
"66,5","3,5","20,260799",,,,,,
"66,5","2,5","21,78302",,,,,,
"65,5","0,5","22,147234",,,,,,
"58,5","-2,5","26,542419",,,,,,
"54,5","-9,5","19,811613",,,,,,
"52,5","-11,5","24,300205",,,,,,
"45,5","-27,5","21,272047",,,,,,
"52,5","3,5","23,547823",,,,,,
"56,5","1,5","18,721645",,,,,,
"51,5","-13,5","21,505814",,,,,,
"52,5","-10,5","18,506756",,,,,,
"6,5","-101,5","4,743416",,,,,,
"7,5","-96,5","3,807887",,,,,,
"53,5","8,5","17,734148",,,,,,
"48,5","-33,5","16,807735",,,,,,
"47,5","5,5","21,920311",,,,,,
"49,5","0,5","16,807735",,,,,,
"13,5","-110,5","6,670832",,,,,,
"7,5","-88,5","19,811613",,,,,,
"5,5","-40,5","3,807887",,,,,,
"33,5","-54,5","5,700877",,,,,,
"51,5","70,5","25,894014",,,,,,
"44,5","64,5","25,465664",,,,,,
"22,5","56,5","21,920311",,,,,,
"24,5","-77,5","5,147815",,,,,,
"29,5","-86,5","6,519202",,,,,,
"41,5","-78,5","3,535534",,,,,,
"17,5","42,5","18,721645",,,,,,
"4,5","39,5","20,506096",,,,,,
"-20,5","61,5","16,568041",,,,,,
"10,5","40,5","20,506096",,,,,,
"27,5","56,5","20,651876",,,,,,
"27,5","-97,5","4,743416",,,,,,
"18,5","47,5","24,667793",,,,,,
"24,5","51,5","20,554804",,,,,,
"-2,5","-69,5","3,807887",,,,,,
"18,5","44,5","26,504717",,,,,,
"31,5","23,5","3,807887",,,,,,
"-4,5","4,5","14,57738",,,,,,
"-6,5","3,5","19,811613",,,,,,
"-2,5","8,5","17,67767",,,,,,
"5,5","11,5","16,324827",,,,,,
"2,5","12,5","18,343937",,,,,,
"-59,5","-110,5","6,363961",,,,,,
"36,5","27,5","5,147815",,,,,,
"5,5","19,5","19,659603",,,,,,
"34,5","27,5","4,301163",,,,,,
"4,5","21,5","21,82888",,,,,,
"5,5","22,5","18,668154",,,,,,
"8,5","28,5","14,983324",,,,,,
"9,5","30,5","18,069311",,,,,,
"9,5","30,5","17,734148",,,,,,
"7,5","28,5","20,796635",,,,,,
"7,5","35,5","26,580069",,,,,,
"9,5","30,5","18,124569",,,,,,
"8,5","22,5","18,560711",,,,,,
"-6,5","55,5","11,597413",,,,,,
"9,5","32,5","15,953056",,,,,,
"9,5","30,5","18,560711",,,,,,
"8,5","34,5","18,506756",,,,,,
"4,5","31,5","19,811613",,,,,,
"9,5","31,5","19,039433",,,,,,
"6,5","40,5","25,622255",,,,,,
"5,5","44,5","10,977249",,,,,,
"9,5","30,5","18,668154",,,,,,
"29,5","-91,5","10,511898",,,,,,
"16,5","30,5","15,443445",,,,,,
"3,5","39,5","29,774149",,,,,,
"7,5","34,5","24,135036",,,,,,
"-13,5","-83,5","7,516648",,,,,,
"10,5","32,5","21,644861",,,,,,
"12,5","29,5","18,668154",,,,,,
"-12,5","-84,5","7,648529",,,,,,
"-12,5","-83,5","7,778174",,,,,,
"7,5","35,5","30,207615",,,,,,
"-104,5","-53,5","3,807887",,,,,,
"6,5","14,5","21,505814",,,,,,
"29,5","16,5","19,659603",,,,,,
"30,5","17,5","20,506096",,,,,,
"44,5","-86,5","5,700877",,,,,,
"24,5","12,5","18,721645",,,,,,
"1,5","2,5","19,659603",,,,,,
"-6,5","16,5","19,14419",,,,,,
"4,5","22,5","19,039433",,,,,,
"27,5","-93,5","4,301163",,,,,,
"-13,5","68,5","23,717083",,,,,,
"-31,5","71,5","28,151377",,,,,,
"-52,5","74,5","7,905694",,,,,,
"-0,5","76,5","24,135036",,,,,,
"-3,5","83,5","18,560711",,,,,,
"-23,5","74,5","22,549944",,,,,,
"-65,5","-50,5","4,301163",,,,,,
"-94,5","73,5","23,717083",,,,,,
"-115,5","67,5","20,506096",,,,,,
"-130,5","64,5","33,324165",,,,,,
"-127,5","66,5","32,442257",,,,,,
"-114,5","71,5","20,651876",,,,,,
"-114,5","78,5","26,162951",,,,,,
"-116,5","76,5","22,770596",,,,,,
"-119,5","78,5","20,651876",,,,,,
"-124,5","74,5","25,622255",,,,,,
"-123,5","76,5","24,667793",,,,,,
"-124,5","74,5","27,540878",,,,,,
"-121,5","76,5","22,901964",,,,,,
"-122,5","72,5","24,545876",,,,,,
"-120,5","75,5","21,272047",,,,,,
"-117,5","77,5","20,506096",,,,,,
"-118,5","75,5","22,901964",,,,,,
"-114,5","74,5","20,112185",,,,,,
"-113,5","76,5","22,327114",,,,,,
"-114,5","78,5","33,800888",,,,,,
"-71,5","107,5","21,505814",,,,,,
"-71,5","101,5","22,945587",,,,,,
"-62,5","99,5","18,668154",,,,,,
"-33,5","102,5","19,455076",,,,,,
"-36,5","100,5","20,700241",,,,,,
"-33,5","95,5","20,651876",,,,,,
"-38,5","98,5","23,119257",,,,,,
"-39,5","86,5","20,506096",,,,,,
"-36,5","75,5","20,940392",,,,,,
"-34,5","68,5","21,505814",,,,,,
"-33,5","62,5","20,359274",,,,,,
"-26,5","51,5","18,506756",,,,,,
"-21,5","50,5","19,557608",,,,,,
"-17,5","51,5","19,300259",,,,,,
"-16,5","52,5","19,811613",,,,,,
"-13,5","50,5","17,219175",,,,,,
"-6,5","51,5","16,507574",,,,,,
"-3,5","52,5","24,545876",,,,,,
"-11,5","48,5","20,940392",,,,,,
"-14,5","43,5","22,594248",,,,,,
"-13,5","46,5","22,461077",,,,,,
"-15,5","41,5","25,347584",,,,,,
"-10,5","44,5","19,039433",,,,,,
"-14,5","38,5","26,767517",,,,,,
"-13,5","44,5","22,102036",,,,,,
"-13,5","42,5","22,726637",,,,,,
"-14,5","42,5","24,38237",,,,,,
"-8,5","44,5","19,300259",,,,,,
"-7,5","47,5","17,392527",,,,,,
"-10,5","44,5","18,560711",,,,,,
"-11,5","47,5","19,811613",,,,,,
"-11,5","48,5","19,039433",,,,,,
"-13,5","48,5","17,67767",,,,,,
"-9,5","53,5","23,119257",,,,,,
"-10,5","52,5","21,78302",,,,,,
"-12,5","51,5","20,554804",,,,,,
"-18,5","42,5","11,067972",,,,,,
"-9,5","53,5","22,594248",,,,,,
"-8,5","51,5","18,721645",,,,,,
"-3,5","53,5","17,507141",,,,,,
"1,5","63,5","20,506096",,,,,,
"5,5","67,5","20,554804",,,,,,
"5,5","63,5","19,455076",,,,,,
"6,5","61,5","23,717083",,,,,,
"6,5","62,5","23,16247",,,,,,
"7,5","62,5","21,78302",,,,,,
"3,5","59,5","25,932606",,,,,,
"3,5","61,5","23,759209",,,,,,
"6,5","62,5","24,748737",,,,,,
"-28,5","96,5","10,977249",,,,,,
"13,5","63,5","21,505814",,,,,,
"14,5","64,5","19,912308",,,,,,
"15,5","66,5","20,012497",,,,,,
"15,5","65,5","20,408331",,,,,,
"12,5","63,5","17,67767",,,,,,
"10,5","66,5","22,549944",,,,,,
"14,5","62,5","17,219175",,,,,,
"14,5","66,5","20,012497",,,,,,
"12,5","64,5","23,717083",,,,,,
"15,5","66,5","19,659603",,,,,,
"15,5","66,5","20,796635",,,,,,
"14,5","67,5","19,912308",,,,,,
"14,5","66,5","19,608671",,,,,,
"14,5","66,5","20,112185",,,,,,
"14,5","63,5","19,608671",,,,,,
"13,5","64,5","21,552261",,,,,,
"14,5","63,5","22,327114",,,,,,
"16,5","61,5","16,807735",,,,,,
"13,5","58,5","19,557608",,,,,,
"11,5","57,5","23,37734",,,,,,
"12,5","60,5","20,012497",,,,,,
"11,5","58,5","21,78302",,,,,,
"10,5","52,5","24,667793",,,,,,
"8,5","56,5","20,112185",,,,,,
"12,5","50,5","15,182226",,,,,,
"8,5","57,5","20,892582",,,,,,
"5,5","51,5","22,549944",,,,,,
"8,5","53,5","19,912308",,,,,,
"7,5","53,5","19,811613",,,,,,
"9,5","52,5","17,67767",,,,,,
"9,5","55,5","18,069311",,,,,,
"7,5","55,5","20,408331",,,,,,
"9,5","52,5","17,734148",,,,,,
"8,5","60,5","24,989998",,,,,,
"6,5","55,5","20,554804",,,,,,
"9,5","54,5","18,506756",,,,,,
"7,5","54,5","18,343937",,,,,,
"7,5","59,5","21,505814",,,,,,
"6,5","54,5","17,734148",,,,,,
"2,5","54,5","22,638462",,,,,,
"5,5","54,5","18,668154",,,,,,
"7,5","57,5","20,260799",,,,,,
"3,5","56,5","20,940392",,,,,,
"7,5","57,5","20,260799",,,,,,
"2,5","55,5","22,147234",,,,,,
"5,5","53,5","16,507574",,,,,,
"7,5","56,5","19,039433",,,,,,
"3,5","54,5","22,726637",,,,,,
"7,5","58,5","17,902514",,,,,,
"7,5","58,5","20,408331",,,,,,
"3,5","55,5","24,135036",,,,,,
"1,5","60,5","23,759209",,,,,,
"7,5","58,5","20,940392",,,,,,
"3,5","58,5","20,554804",,,,,,
"6,5","60,5","21,965883",,,,,,
"2,5","58,5","20,796635",,,,,,
"3,5","55,5","17,67767",,,,,,
"7,5","57,5","17,334936",,,,,,
"3,5","58,5","20,112185",,,,,,
"4,5","55,5","18,721645",,,,,,
"6,5","54,5","19,912308",,,,,,
"5,5","54,5","19,608671",,,,,,
"5,5","54,5","18,721645",,,,,,
"8,5","55,5","17,846569",,,,,,
"8,5","59,5","23,420076",,,,,,
"4,5","56,5","20,012497",,,,,,
"5,5","54,5","17,67767",,,,,,
"6,5","52,5","17,902514",,,,,,
"8,5","53,5","18,828171",,,,,,
"5,5","58,5","21,965883",,,,,,
"5,5","54,5","18,668154",,,,,,
"7,5","54,5","19,300259",,,,,,
"5,5","54,5","18,560711",,,,,,
"4,5","55,5","19,962465",,,,,,
"5,5","53,5","18,069311",,,,,,
"4,5","52,5","18,721645",,,,,,
"4,5","54,5","19,912308",,,,,,
"0,5","52,5","23,505318",,,,,,
"1,5","47,5","27,973202",,,,,,
"2,5","56,5","19,608671",,,,,,
"0,5","52,5","22,770596",,,,,,
"0,5","52,5","23,505318",,,,,,
"-36,5","82,5","12,589679",,,,,,
"2,5","56,5","20,988092",,,,,,
"5,5","54,5","19,608671",,,,,,
"5,5","54,5","19,091883",,,,,,
"5,5","53,5","17,734148",,,,,,
"4,5","52,5","16,867128",,,,,,
"-36,5","83,5","11,768602",,,,,,
"5,5","56,5","20,012497",,,,,,
"5,5","57,5","21,272047",,,,,,
"3,5","52,5","16,807735",,,,,,
"5,5","54,5","18,398369",,,,,,
"2,5","52,5","23,16247",,,,,,
"3,5","54,5","19,659603",,,,,,
"4,5","56,5","20,260799",,,,,,
"3,5","55,5","22,102036",,,,,,
"5,5","60,5","21,272047",,,,,,
"5,5","58,5","20,359274",,,,,,
"5,5","56,5","18,398369",,,,,,
"3,5","55,5","17,564169",,,,,,
"4,5","60,5","19,962465",,,,,,
"-41,5","83,5","16,446884",,,,,,
"6,5","60,5","18,721645",,,,,,
"1,5","59,5","22,192341",,,,,,
"4,5","59,5","18,560711",,,,,,
"4,5","61,5","19,912308",,,,,,
"2,5","61,5","21,505814",,,,,,
"3,5","59,5","18,398369",,,,,,
"4,5","61,5","19,912308",,,,,,
"3,5","59,5","21,552261",,,,,,
"-0,5","61,5","22,726637",,,,,,
"1,5","61,5","21,965883",,,,,,
"5,5","65,5","23,547823",,,,,,
"2,5","64,5","21,78302",,,,,,
"1,5","64,5","23,032585",,,,,,
"0,5","59,5","22,549944",,,,,,
"2,5","62,5","20,260799",,,,,,
"1,5","62,5","19,811613",,,,,,
"1,5","59,5","21,644861",,,,,,
"2,5","60,5","20,796635",,,,,,
"1,5","60,5","21,505814",,,,,,
"2,5","60,5","20,940392",,,,,,
"1,5","57,5","23,119257",,,,,,
"2,5","56,5","23,16247",,,,,,
"4,5","59,5","19,659603",,,,,,
"-1,5","54,5","24,829418",,,,,,
"2,5","57,5","18,668154",,,,,,
"4,5","59,5","20,408331",,,,,,
"5,5","58,5","18,668154",,,,,,
"1,5","57,5","18,398369",,,,,,
"4,5","61,5","19,811613",,,,,,
"4,5","66,5","18,828171",,,,,,
"3,5","72,5","20,012497",,,,,,
"4,5","73,5","18,506756",,,,,,
"4,5","72,5","18,506756",,,,,,
"2,5","71,5","19,811613",,,,,,
"-0,5","66,5","16,807735",,,,,,
"-37,5","98,5","13,209845",,,,,,
"-0,5","65,5","20,940392",,,,,,
"1,5","63,5","20,988092",,,,,,
"-0,5","61,5","18,179659",,,,,,
"-2,5","66,5","17,846569",,,,,,
"-2,5","61,5","18,506756",,,,,,
"-9,5","62,5","24,748737",,,,,,
"-8,5","57,5","17,507141",,,,,,
"-43,5","100,5","13,435029",,,,,,
"-9,5","58,5","16,807735",,,,,,
"-7,5","63,5","20,012497",,,,,,
"-7,5","63,5","20,554804",,,,,,
"-9,5","65,5","20,112185",,,,,,
"-9,5","62,5","23,16247",,,,,,
"-5,5","62,5","19,506409",,,,,,
"-5,5","64,5","19,912308",,,,,,
"-8,5","60,5","23,505318",,,,,,
"-5,5","62,5","19,811613",,,,,,
"-7,5","59,5","16,568041",,,,,,
"-8,5","58,5","15,508062",,,,,,
"-5,5","61,5","19,14419",,,,,,
"-7,5","61,5","19,912308",,,,,,
"-7,5","61,5","20,112185",,,,,,
"-7,5","60,5","19,912308",,,,,,
"-6,5","60,5","19,039433",,,,,,
"-10,5","56,5","14,089003",,,,,,
"-11,5","56,5","13,509256",,,,,,
"-6,5","64,5","20,796635",,,,,,
"-10,5","61,5","22,594248",,,,,,
"-6,5","64,5","21,272047",,,,,,
"-6,5","62,5","20,112185",,,,,,
"-7,5","61,5","18,398369",,,,,,
"-11,5","63,5","22,147234",,,,,,
"-9,5","63,5","20,988092",,,,,,
"-8,5","67,5","19,506409",,,,,,
"-8,5","68,5","19,962465",,,,,,
"-9,5","64,5","20,651876",,,,,,
"-9,5","66,5","20,988092",,,,,,
"-12,5","61,5","24,909838",,,,,,
"-8,5","68,5","21,224985",,,,,,
"-11,5","71,5","16,867128",,,,,,
"-14,5","58,5","11,067972",,,,,,
"-9,5","69,5","22,461077",,,,,,
"-7,5","67,5","20,012497",,,,,,
"-8,5","67,5","20,700241",,,,,,
"-10,5","70,5","18,069311",,,,,,
"-8,5","66,5","19,659603",,,,,,
"-7,5","66,5","20,359274",,,,,,
"-17,5","57,5","31,567389",,,,,,
"-8,5","67,5","22,505554",,,,,,
"-7,5","68,5","23,032585",,,,,,
"-8,5","67,5","22,102036",,,,,,
"-7,5","65,5","18,828171",,,,,,
"-9,5","66,5","20,506096",,,,,,
"-9,5","70,5","23,632605",,,,,,
"-6,5","65,5","19,912308",,,,,,
"-9,5","66,5","21,691011",,,,,,
"-7,5","64,5","18,560711",,,,,,
"-9,5","66,5","20,700241",,,,,,
"-13,5","63,5","25,544079",,,,,,
"-7,5","67,5","18,506756",,,,,,
"-8,5","65,5","19,091883",,,,,,
"-10,5","66,5","19,659603",,,,,,
"-10,5","66,5","19,912308",,,,,,
"-7,5","67,5","16,985289",,,,,,
"-10,5","68,5","21,224985",,,,,,
"-10,5","70,5","20,260799",,,,,,
"-9,5","74,5","20,554804",,,,,,
"-11,5","72,5","22,327114",,,,,,
"-8,5","69,5","18,560711",,,,,,
"-8,5","70,5","19,300259",,,,,,
"-7,5","70,5","17,734148",,,,,,
"-3,5","72,5","19,300259",,,,,,
"-2,5","68,5","19,14419",,,,,,
"-9,5","63,5","23,926971",,,,,,
"-5,5","64,5","19,659603",,,,,,
"-7,5","60,5","18,506756",,,,,,
"-11,5","67,5","20,506096",,,,,,
"-12,5","65,5","23,420076",,,,,,
"-8,5","65,5","19,811613",,,,,,
"-7,5","64,5","18,828171",,,,,,
"-8,5","64,5","20,892582",,,,,,
"-16,5","60,5","26,315395",,,,,,
"-12,5","64,5","19,659603",,,,,,
"-11,5","64,5","16,807735",,,,,,
"-17,5","65,5","20,796635",,,,,,
"-17,5","64,5","21,552261",,,,,,
"-20,5","61,5","23,032585",,,,,,
"-20,5","65,5","19,962465",,,,,,
"-17,5","58,5","17,902514",,,,,,
"-16,5","61,5","21,224985",,,,,,
"-17,5","63,5","22,638462",,,,,,
"-16,5","61,5","18,069311",,,,,,
"-18,5","64,5","21,691011",,,,,,
"-17,5","61,5","23,759209",,,,,,
"-11,5","62,5","18,721645",,,,,,
"-14,5","62,5","21,224985",,,,,,
"-11,5","64,5","18,560711",,,,,,
"-17,5","60,5","15,508062",,,,,,
"-11,5","63,5","20,012497",,,,,,
"-12,5","62,5","20,700241",,,,,,
"-53,5","94,5","19,039433",,,,,,
"-17,5","56,5","13,435029",,,,,,
"-13,5","63,5","21,644861",,,,,,
"-11,5","64,5","21,78302",,,,,,
"-67,5","91,5","6,670832",,,,,,
"-14,5","62,5","19,659603",,,,,,
"-13,5","63,5","21,319006",,,,,,
"-10,5","59,5","20,260799",,,,,,
"-11,5","62,5","20,700241",,,,,,
"-11,5","62,5","19,962465",,,,,,
"-11,5","63,5","21,224985",,,,,,
"-11,5","60,5","19,039433",,,,,,
"-12,5","63,5","19,659603",,,,,,
"-12,5","63,5","21,552261",,,,,,
"-10,5","61,5","18,668154",,,,,,
"-15,5","56,5","26,767517",,,,,,
"-14,5","56,5","25,109758",,,,,,
"-10,5","58,5","18,506756",,,,,,
"-12,5","57,5","16,324827",,,,,,
"-14,5","59,5","22,638462",,,,,,
"-11,5","60,5","19,912308",,,,,,
"-12,5","62,5","19,811613",,,,,,
"-10,5","60,5","19,912308",,,,,,
"-8,5","61,5","20,940392",,,,,,
"-10,5","62,5","20,260799",,,,,,
"-9,5","60,5","19,455076",,,,,,
"-11,5","59,5","17,67767",,,,,,
"-12,5","64,5","20,796635",,,,,,
"-8,5","57,5","15,443445",,,,,,
"-17,5","59,5","24,909838",,,,,,
"-11,5","62,5","19,912308",,,,,,
"-8,5","58,5","15,508062",,,,,,
"-11,5","60,5","19,608671",,,,,,
"-13,5","63,5","20,796635",,,,,,
"-11,5","62,5","19,912308",,,,,,
"-13,5","63,5","20,988092",,,,,,
"-13,5","57,5","15,116217",,,,,,
"-11,5","66,5","23,16247",,,,,,
"-9,5","63,5","19,912308",,,,,,
"-14,5","59,5","26,162951",,,,,,
"-10,5","66,5","22,147234",,,,,,
"-13,5","66,5","21,965883",,,,,,
"-12,5","65,5","20,554804",,,,,,
"-13,5","62,5","15,182226",,,,,,
"-12,5","66,5","21,691011",,,,,,
"-13,5","66,5","22,192341",,,,,,
"-8,5","68,5","16,985289",,,,,,
"-10,5","66,5","19,811613",,,,,,
"-10,5","64,5","17,902514",,,,,,
"-10,5","65,5","18,069311",,,,,,
"-10,5","65,5","18,506756",,,,,,
"-12,5","67,5","20,700241",,,,,,
"-12,5","67,5","20,554804",,,,,,
"-9,5","66,5","19,912308",,,,,,
"-10,5","64,5","18,668154",,,,,,
"-11,5","64,5","18,560711",,,,,,
"-13,5","62,5","15,182226",,,,,,
"-11,5","65,5","18,398369",,,,,,
"-12,5","67,5","20,554804",,,,,,
"-11,5","64,5","18,506756",,,,,,
"-13,5","66,5","21,78302",,,,,,
"-10,5","64,5","18,560711",,,,,,
"-10,5","67,5","20,112185",,,,,,
"-13,5","62,5","15,182226",,,,,,
"-12,5","66,5","19,557608",,,,,,
"-11,5","65,5","18,506756",,,,,,
"-11,5","66,5","18,721645",,,,,,
"-11,5","66,5","18,560711",,,,,,
"-12,5","66,5","16,507574",,,,,,
"-9,5","67,5","18,560711",,,,,,
"-10,5","72,5","19,659603",,,,,,
"-11,5","69,5","20,408331",,,,,,
"-11,5","71,5","20,651876",,,,,,
"-8,5","68,5","19,659603",,,,,,
"-11,5","71,5","21,319006",,,,,,
"-11,5","72,5","20,892582",,,,,,
"-10,5","69,5","19,039433",,,,,,
"-12,5","70,5","21,691011",,,,,,
"-10,5","70,5","19,912308",,,,,,
"-9,5","72,5","19,912308",,,,,,
"-9,5","74,5","20,988092",,,,,,
"-8,5","73,5","20,012497",,,,,,
"-9,5","71,5","19,962465",,,,,,
"-8,5","74,5","21,78302",,,,,,
"-9,5","74,5","20,700241",,,,,,
"-10,5","73,5","19,14419",,,,,,
"-10,5","77,5","20,112185",,,,,,
"-11,5","75,5","20,651876",,,,,,
"-10,5","74,5","19,608671",,,,,,
"-7,5","77,5","18,506756",,,,,,
"-6,5","78,5","17,67767",,,,,,
"-10,5","72,5","17,564169",,,,,,
"-7,5","79,5","16,568041",,,,,,
"-8,5","74,5","19,608671",,,,,,
"-9,5","75,5","20,700241",,,,,,
"-7,5","74,5","21,505814",,,,,,
"-9,5","77,5","23,16247",,,,,,
"-9,5","74,5","19,962465",,,,,,
"-13,5","72,5","24,748737",,,,,,
"-10,5","74,5","19,912308",,,,,,
"-10,5","74,5","19,659603",,,,,,
"-9,5","75,5","20,700241",,,,,,
"-10,5","72,5","18,560711",,,,,,
"-9,5","76,5","21,505814",,,,,,
"-7,5","73,5","18,668154",,,,,,
"-6,5","78,5","17,67767",,,,,,
"-11,5","75,5","22,549944",,,,,,
"-10,5","74,5","21,505814",,,,,,
"-11,5","72,5","22,505554",,,,,,
"-10,5","74,5","21,552261",,,,,,
"-10,5","74,5","20,554804",,,,,,
"-9,5","76,5","21,505814",,,,,,
"-9,5","74,5","20,796635",,,,,,
"-12,5","72,5","23,505318",,,,,,
"-8,5","74,5","20,408331",,,,,,
"-13,5","72,5","22,327114",,,,,,
"-10,5","74,5","20,408331",,,,,,
"-9,5","74,5","19,557608",,,,,,
"-11,5","73,5","18,398369",,,,,,
"-10,5","71,5","17,902514",,,,,,
"-13,5","73,5","20,796635",,,,,,
"-12,5","73,5","19,912308",,,,,,
"-13,5","73,5","19,811613",,,,,,
"-11,5","72,5","19,039433",,,,,,
"-13,5","74,5","20,940392",,,,,,
"-10,5","71,5","18,179659",,,,,,
"-10,5","72,5","18,560711",,,,,,
"-11,5","75,5","19,962465",,,,,,
"-10,5","73,5","18,398369",,,,,,
"-12,5","71,5","17,734148",,,,,,
"-12,5","74,5","21,78302",,,,,,
"-10,5","73,5","18,506756",,,,,,
"-11,5","73,5","18,506756",,,,,,
"-13,5","76,5","20,700241",,,,,,
"-11,5","75,5","20,112185",,,,,,
"-11,5","74,5","19,300259",,,,,,
"-11,5","75,5","20,554804",,,,,,
"-9,5","72,5","20,700241",,,,,,
"-7,5","70,5","20,892582",,,,,,
"-6,5","70,5","19,811613",,,,,,
"-11,5","66,5","15,182226",,,,,,
"-11,5","71,5","20,554804",,,,,,
"-12,5","68,5","16,807735",,,,,,
"-13,5","74,5","20,506096",,,,,,
"-14,5","74,5","22,147234",,,,,,
"-14,5","71,5","19,557608",,,,,,
"-13,5","74,5","20,554804",,,,,,
"-11,5","75,5","16,867128",,,,,,
"-13,5","79,5","20,408331",,,,,,
"-14,5","79,5","20,408331",,,,,,
"-15,5","77,5","21,319006",,,,,,
"-15,5","79,5","20,796635",,,,,,
"-13,5","74,5","18,721645",,,,,,
"-12,5","76,5","21,505814",,,,,,
"-14,5","76,5","17,67767",,,,,,
"-21,5","84,5","20,940392",,,,,,
"-29,5","72,5","18,560711",,,,,,
"-33,5","66,5","19,811613",,,,,,
"-30,5","70,5","18,668154",,,,,,
"-29,5","78,5","24,052027",,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
0,0,0,,,,,,
